ANIO,MES,NSELV,UBIGEO,Parentesco_con_jefe_hogar,sexo,edad,idioma_ninez,nivel_educativo,centro_estudios_E_P
2019,7,150,240101,3,2,20,,8,1
2019,7,150,240101,8,1,65,,4,
2020,2,20,240101,1,1,54,4,6,
2020,2,20,240101,2,2,53,4,4,
2020,2,20,240101,3,2,16,4,6,
2020,2,20,240101,3,,,,,
2020,2,20,240101,4,,,,,
2020,2,20,240101,5,,,,,
2020,2,36,240101,1,1,49,4,8,
2020,2,36,240101,2,2,50,4,9,
2020,2,36,240101,3,1,24,4,9,
2020,2,84,240101,1,2,57,4,5,
2020,2,131,240101,1,1,67,4,5,
2020,2,131,240101,2,2,61,4,4,
2020,2,131,240101,3,1,41,4,1,
2020,2,131,240101,3,1,39,4,4,
2020,2,131,240101,3,1,36,4,6,
2020,2,163,240101,1,1,55,4,9,
2020,2,163,240101,2,2,56,4,5,
2020,2,163,240101,3,2,30,4,9,
2019,7,2,240101,1,2,60,,3,
2019,7,2,240101,5,1,14,,5,
2019,7,2,240101,6,2,83,,3,
2019,7,43,240101,1,1,19,,3,
2019,7,43,240101,2,2,16,,5,
2019,7,43,240101,3,2,1,,,
2019,7,63,240101,1,1,84,,3,
2019,7,84,240101,1,1,24,,5,
2019,7,84,240101,2,2,24,,5,
2019,7,84,240101,3,2,8,,3,1
2019,7,84,240101,3,2,6,,2,1
2019,7,84,240101,3,2,2,,,
2019,7,107,240101,1,1,21,,5,
2019,7,107,240101,2,2,19,,6,2
2019,7,107,240101,3,1,2,,,
2019,6,9,240101,1,1,53,,4,
2019,6,21,240101,1,1,51,,5,
2019,6,21,240101,2,2,47,,5,
2019,6,21,240101,3,2,28,,6,
2019,6,21,240101,4,1,42,,6,
2019,6,21,240101,5,2,12,,4,1
2019,6,21,240101,5,2,10,,3,1
2019,6,21,240101,5,1,3,,1,1
2019,6,21,240101,1,1,21,,8,
2019,6,21,240101,2,2,16,,5,2
2019,6,34,240101,1,1,32,,6,
2019,6,34,240101,2,2,30,,10,2
2019,6,34,240101,3,2,9,,3,1
2019,6,34,240101,3,2,5,,2,1
2019,6,58,240101,1,1,56,,4,
2019,6,58,240101,2,2,57,,3,
2019,6,58,240101,3,1,36,,5,
2019,6,58,240101,5,2,19,,10,1
2019,6,58,240101,5,1,12,,4,1
2019,6,58,240101,5,1,2,,,
2019,6,67,240101,1,1,40,,6,
2019,6,99,240101,1,1,40,,3,
2019,7,16,240101,1,1,38,,6,
2019,7,16,240101,2,2,37,,9,
2019,7,16,240101,3,1,9,,3,1
2019,7,16,240101,3,2,1,,,
2019,7,45,240101,1,1,63,,6,
2019,7,45,240101,2,2,48,,4,
2019,7,45,240101,3,1,27,,9,
2019,7,45,240101,3,2,20,,6,
2019,7,45,240101,3,2,10,,3,1
2019,7,56,240101,1,1,44,,6,
2019,7,56,240101,2,2,31,,5,
2019,7,56,240101,3,1,12,,4,1
2019,7,56,240101,3,2,4,,1,1
2019,7,67,240101,1,1,28,,5,
2019,7,67,240101,2,2,30,,6,
2019,7,67,240101,3,1,8,,3,1
2019,7,67,240101,3,1,6,,2,1
2019,7,67,240101,3,1,3,,1,
2019,7,77,240101,1,1,26,,5,
2019,7,77,240101,2,2,24,,6,
2019,7,77,240101,3,1,8,,3,1
2019,7,77,240101,3,2,3,,2,1
2019,7,101,240101,1,1,40,,4,
2019,7,101,240101,2,2,36,,4,
2019,7,101,240101,3,2,9,,3,1
2019,7,101,240101,3,1,5,,2,1
2019,11,20,240101,1,1,62,4,11,
2019,11,20,240101,2,2,59,4,6,
2019,11,20,240101,3,1,37,4,6,
2019,11,20,240101,3,2,28,4,10,2
2019,11,20,240101,3,2,35,4,11,
2019,11,20,240101,5,2,12,4,4,2
2019,11,20,240101,5,1,,,,
2019,11,20,240101,5,2,6,4,2,2
2019,11,20,240101,5,2,2,,,
2019,11,52,240101,1,1,45,4,4,
2019,11,52,240101,2,2,43,4,5,
2019,11,52,240101,3,1,23,4,11,
2019,11,52,240101,3,2,14,4,5,1
2019,11,67,240101,1,2,39,4,5,
2019,11,67,240101,3,1,26,4,6,2
2019,11,67,240101,3,2,21,4,8,2
2019,11,99,240101,1,1,84,4,1,
2019,11,99,240101,3,2,58,4,9,
2019,11,99,240101,5,1,31,4,8,
2019,11,133,240101,1,1,40,4,9,
2019,11,133,240101,2,2,37,4,9,
2019,11,133,240101,3,2,11,4,3,1
2019,11,133,240101,3,2,9,4,3,1
2019,11,133,240101,3,1,,,,
2019,11,165,240101,1,1,73,4,3,
2019,11,165,240101,2,2,64,4,3,
2019,11,165,240101,5,1,22,4,9,
2019,11,165,240101,5,1,20,4,6,
2019,11,165,240101,5,2,16,4,5,1
2019,9,2,240101,1,1,60,4,5,
2019,9,2,240101,2,2,53,4,5,
2019,9,2,240101,3,2,27,4,6,
2019,9,2,240101,3,1,25,4,8,1
2019,9,14,240101,1,1,68,4,4,
2019,9,14,240101,2,2,65,4,4,1
2019,9,14,240101,3,2,32,4,6,
2019,9,26,240101,1,1,69,4,4,
2019,9,26,240101,2,2,60,4,4,
2019,9,26,240101,3,1,25,4,6,
2019,9,26,240101,5,2,12,4,3,2
2019,9,41,240101,1,1,37,4,6,
2019,9,41,240101,2,2,32,4,5,
2019,9,41,240101,3,1,13,4,4,1
2019,9,41,240101,3,1,10,4,3,1
2019,9,41,240101,3,1,4,4,1,1
2019,9,41,240101,1,1,30,4,6,
2019,9,41,240101,2,2,25,4,8,
2019,9,54,240101,1,1,59,4,4,
2019,9,54,240101,2,2,53,4,6,
2019,9,78,240101,1,1,56,4,4,
2019,9,78,240101,2,2,54,4,4,
2019,12,31,240101,1,1,40,4,6,
2019,12,31,240101,2,2,30,4,5,
2019,12,31,240101,3,,,,,
2019,12,31,240101,3,2,7,4,3,1
2019,12,31,240101,3,1,2,,,
2019,12,42,240101,1,1,31,4,10,
2019,12,42,240101,2,2,27,4,9,
2019,12,42,240101,3,2,6,4,2,1
2019,12,42,240101,3,1,2,,,
2019,12,61,240101,1,1,29,4,10,
2019,12,61,240101,2,2,35,4,9,
2019,12,61,240101,3,1,15,4,5,2
2019,12,61,240101,3,1,1,,,
2019,12,71,240101,1,1,27,4,4,
2019,12,71,240101,2,2,27,4,8,
2019,12,71,240101,3,1,8,4,3,1
2019,12,71,240101,3,1,6,4,2,1
2019,12,71,240101,3,1,4,4,2,1
2019,12,71,240101,3,1,1,,,
2019,12,102,240101,1,1,40,4,5,
2019,12,102,240101,2,2,41,4,5,
2019,12,102,240101,3,2,1,,,
2019,12,111,240101,1,1,25,4,10,
2019,12,111,240101,2,2,20,4,5,
2019,12,111,240101,3,1,6,4,2,1
2019,12,111,240101,3,1,1,,,
2019,12,111,240101,6,2,50,4,5,
2019,7,4,240101,1,2,37,,9,
2019,7,4,240101,3,2,5,,2,2
2019,7,4,240101,3,1,2,,,
2019,7,15,240101,1,2,45,,6,
2019,7,15,240101,2,1,43,,9,
2019,7,38,240101,1,1,46,,6,
2019,7,38,240101,2,2,41,,9,
2019,7,38,240101,3,1,23,,11,1
2019,7,38,240101,3,1,17,,6,2
2019,7,62,240101,1,1,38,,11,1
2019,7,74,240101,1,1,75,,1,
2019,7,99,240101,1,1,39,,6,
2019,7,99,240101,2,2,42,,9,
2019,7,99,240101,3,2,17,,6,1
2019,7,99,240101,3,2,14,,5,1
2019,7,99,240101,3,1,6,,2,1
2020,1,73,240101,1,1,60,4,6,
2020,1,102,240101,1,1,37,4,6,
2020,1,102,240101,2,2,26,4,6,
2020,1,102,240101,1,1,45,4,9,
2020,1,102,240101,2,2,44,4,9,
2020,1,102,240101,3,2,12,4,3,1
2020,1,102,240101,3,2,7,4,3,1
2020,1,118,240101,1,1,72,4,4,
2020,1,118,240101,2,2,66,4,4,
2020,1,132,240101,1,1,70,4,10,
2020,1,132,240101,2,2,65,4,9,
2020,1,132,240101,3,2,38,4,9,
2020,1,177,240101,1,1,31,4,11,
2020,1,177,240101,2,2,29,4,9,
2020,1,177,240101,3,2,10,4,3,1
2020,1,177,240101,3,2,2,,,
2020,1,177,240101,7,,,,,
2020,1,177,240101,8,,,,,
2019,8,25,240101,1,2,48,,9,
2019,8,25,240101,3,1,13,,5,2
2019,8,25,240101,3,2,21,,10,1
2019,8,25,240101,5,1,4,,1,1
2019,8,25,240101,5,1,2,,,
2019,8,55,240101,1,2,58,,4,
2019,8,55,240101,2,1,52,,6,
2019,8,55,240101,3,2,22,,10,2
2019,8,55,240101,5,1,8,,3,1
2019,8,69,240101,1,1,76,,3,
2019,8,69,240101,2,2,67,,5,
2019,8,100,240101,1,2,75,,3,
2019,8,162,240101,1,2,50,,9,
2019,8,162,240101,3,1,26,,9,
2019,8,162,240101,3,1,15,,5,2
2019,8,162,240101,3,2,30,,8,
2019,8,162,240101,4,1,29,,5,
2019,8,162,240101,5,1,8,,3,2
2019,8,162,240101,5,1,4,,1,1
2019,8,162,240101,5,2,2,,,
2019,8,162,240101,5,1,1,,,
2019,7,9,240101,1,1,50,,6,
2019,7,9,240101,2,2,37,,4,
2019,7,9,240101,3,1,17,,5,1
2019,7,9,240101,3,1,16,,5,1
2019,7,9,240101,3,2,13,,5,1
2019,7,9,240101,3,1,12,,4,1
2019,7,9,240101,3,1,8,,3,1
2019,7,9,240101,3,2,4,,2,1
2019,7,38,240101,1,1,55,,6,
2019,7,38,240101,2,2,52,,3,
2019,7,38,240101,3,1,22,,10,2
2019,7,38,240101,3,2,18,,6,
2019,7,38,240101,3,2,18,,6,1
2019,7,38,240101,3,2,16,,5,1
2019,7,53,240101,1,1,32,,6,
2019,7,53,240101,2,2,31,,6,
2019,7,53,240101,3,2,10,,3,1
2019,7,53,240101,3,1,5,,2,1
2019,7,68,240101,1,1,35,,12,2
2019,7,68,240101,2,2,31,,8,2
2019,7,68,240101,3,2,11,,3,2
2019,7,98,240101,1,1,20,,6,
2019,7,98,240101,6,2,40,,5,
2019,7,98,240101,6,1,49,,5,
2019,7,98,240101,7,2,7,,3,1
2019,7,159,240101,1,1,47,,6,
2019,7,159,240101,3,2,24,,11,
2019,7,159,240101,3,1,17,,6,
2019,11,5,240101,1,1,38,4,9,
2019,11,5,240101,2,2,36,4,9,
2019,11,5,240101,3,2,11,4,3,2
2019,11,5,240101,3,1,4,4,2,1
2019,11,16,240101,1,1,70,4,1,
2019,11,16,240101,2,2,65,4,1,
2019,11,16,240101,3,1,27,4,6,
2019,11,16,240101,5,2,17,4,5,1
2019,11,16,240101,6,2,100,4,1,
2019,11,30,240101,1,1,69,4,9,
2019,11,30,240101,2,2,53,4,9,
2019,11,30,240101,5,1,11,4,3,1
2019,11,50,240101,1,1,51,4,5,
2019,11,50,240101,2,2,58,4,8,
2019,11,50,240101,3,1,25,4,6,
2019,11,50,240101,3,2,19,4,10,1
2019,11,50,240101,5,1,9,4,3,1
2019,11,72,240101,1,1,56,4,9,
2019,11,72,240101,2,2,51,4,9,
2019,11,72,240101,3,1,18,4,6,2
2019,11,93,240101,1,1,23,4,10,
2019,11,93,240101,2,2,26,4,9,
2019,11,93,240101,3,2,1,,,
2019,9,7,240101,1,1,35,4,8,
2019,9,7,240101,2,2,40,4,6,
2019,9,7,240101,3,1,18,4,5,
2019,9,7,240101,3,2,6,4,2,1
2019,9,7,240101,1,2,38,4,6,
2019,9,7,240101,3,2,2,,,
2019,9,67,240101,1,1,78,4,4,
2019,9,67,240101,3,2,41,4,9,
2019,9,67,240101,5,2,10,4,3,1
2019,9,67,240101,3,2,36,4,9,
2019,9,67,240101,5,2,16,4,5,1
2019,9,67,240101,3,2,34,4,11,
2019,9,67,240101,5,1,13,4,5,2
2019,9,67,240101,5,1,2,,,
2019,9,86,240101,1,1,30,4,6,
2019,9,86,240101,2,2,36,4,9,
2019,9,86,240101,3,2,10,4,3,1
2019,9,86,240101,3,1,4,4,1,1
2019,9,86,240101,3,1,1,,,
2019,9,124,240101,1,1,90,4,6,
2019,9,124,240101,3,2,52,4,6,
2019,9,124,240101,3,1,50,4,6,
2019,9,124,240101,3,1,29,4,6,
2019,9,124,240101,3,2,47,4,6,
2019,9,124,240101,5,2,23,4,9,
2019,9,124,240101,5,2,26,4,6,
2019,9,124,240101,5,2,7,4,2,1
2019,9,205,240101,1,1,45,4,5,
2019,9,205,240101,3,2,13,4,5,1
2019,9,205,240101,3,2,11,4,3,1
2019,9,205,240101,3,1,4,4,1,1
2020,2,5,240101,1,2,43,4,6,
2020,2,5,240101,2,1,47,4,4,
2020,2,5,240101,3,2,20,4,6,
2020,2,5,240101,3,1,17,4,6,
2020,2,5,240101,3,2,12,4,3,1
2020,2,5,240101,3,2,8,4,3,1
2020,2,17,240101,1,1,39,4,3,
2020,2,42,240101,1,2,38,4,3,
2020,2,42,240101,3,1,20,4,6,
2020,2,42,240101,3,1,6,4,2,1
2020,2,55,240101,1,2,57,4,5,
2020,2,55,240101,3,2,22,4,10,2
2020,2,55,240101,3,2,25,4,11,
2020,2,55,240101,5,1,3,4,1,
2020,2,83,240101,1,1,44,4,6,
2020,2,83,240101,2,2,44,4,4,
2020,2,83,240101,3,2,24,4,10,
2020,2,83,240101,5,2,6,4,2,1
2020,2,83,240101,3,1,23,4,6,
2020,2,83,240101,4,2,30,4,6,
2020,2,83,240101,5,2,1,,,
2020,2,83,240101,3,2,21,4,6,
2020,2,83,240101,5,2,3,4,1,
2019,10,33,240101,1,2,51,4,6,
2019,10,33,240101,3,1,31,4,9,
2019,10,33,240101,5,2,7,4,3,1
2019,10,33,240101,5,2,9,4,3,1
2019,10,33,240101,6,1,79,4,9,
2019,10,48,240101,1,1,44,4,6,
2019,10,48,240101,2,2,42,4,5,
2019,10,48,240101,3,1,15,4,5,1
2019,10,48,240101,3,1,6,4,2,1
2019,10,63,240101,1,1,36,4,11,
2019,10,63,240101,2,2,31,4,9,2
2019,10,63,240101,3,1,7,4,3,1
2019,10,63,240101,3,2,4,4,1,2
2019,10,63,240101,6,2,61,4,5,
2019,10,91,240101,1,1,26,4,6,
2019,10,91,240101,2,2,18,4,5,
2019,10,91,240101,3,2,3,4,1,1
2019,10,91,240101,3,2,1,,,
2019,10,105,240101,1,1,41,4,9,
2019,10,105,240101,2,2,42,4,9,
2019,10,105,240101,3,1,18,4,9,2
2019,10,105,240101,3,2,13,4,5,2
2019,10,105,240101,3,2,11,4,3,1
2019,10,105,240101,8,1,12,4,3,2
2019,10,118,240101,1,2,57,4,3,
2019,10,118,240101,3,1,26,4,6,
2019,10,118,240101,3,1,24,4,6,
2020,1,8,240101,1,1,43,4,11,2
2020,1,8,240101,2,2,38,4,11,
2020,1,8,240101,3,1,14,4,5,1
2020,1,8,240101,3,2,2,,,
2020,1,54,240101,1,2,57,4,5,
2020,1,54,240101,2,1,62,4,5,
2020,1,54,240101,3,2,38,4,4,
2020,1,54,240101,3,2,33,4,6,2
2020,1,54,240101,5,2,11,4,3,1
2020,1,54,240101,5,1,3,4,1,
2020,1,54,240101,8,,,,,
2020,1,54,240101,8,,,,,
2020,1,68,240101,1,1,28,4,9,
2020,1,68,240101,2,2,23,4,8,2
2020,1,68,240101,3,2,,,,
2020,1,98,240101,1,1,39,4,9,
2020,1,98,240101,2,2,38,4,9,
2020,1,98,240101,3,2,,,,
2020,1,131,240101,1,1,36,4,6,
2020,1,131,240101,2,2,35,4,5,
2020,1,131,240101,3,1,13,4,5,
2020,1,131,240101,3,2,7,4,3,
2020,1,131,240101,8,1,10,4,3,
2020,1,166,240101,1,1,64,4,6,
2020,1,166,240101,7,2,68,4,6,
2020,1,166,240101,8,1,68,4,4,
2020,1,166,240101,8,1,39,4,6,
2020,1,166,240101,8,1,35,4,9,
2019,11,3,240101,1,1,52,4,3,
2019,11,3,240101,2,2,55,4,3,
2019,11,33,240101,1,2,60,4,3,
2019,11,33,240101,3,2,40,4,6,
2019,11,33,240101,3,2,32,4,11,
2019,11,33,240101,3,1,46,4,6,
2019,11,33,240101,5,2,9,4,3,1
2019,11,65,240101,1,1,62,4,6,
2019,11,65,240101,2,2,58,4,5,
2019,11,97,240101,1,1,19,4,6,
2019,11,97,240101,2,2,25,4,6,
2019,11,97,240101,3,2,10,4,3,1
2019,11,97,240101,3,2,,,,
2019,11,127,240101,1,2,61,4,3,
2019,11,159,240101,1,1,59,4,4,
2019,11,159,240101,2,2,54,4,3,
2019,11,159,240101,3,1,28,4,6,
2019,11,159,240101,3,1,34,4,6,
2019,11,159,240101,5,1,5,4,2,2
2019,11,159,240101,3,2,30,4,6,
2019,11,159,240101,5,2,2,,,
2019,11,159,240101,8,1,52,4,6,
2019,11,159,240101,8,1,16,4,5,
2019,11,8,240101,1,2,55,4,4,
2019,11,8,240101,2,1,54,4,3,
2019,11,8,240101,3,1,28,4,6,
2019,11,8,240101,3,1,14,4,5,1
2019,11,8,240101,3,1,5,4,2,1
2019,11,8,240101,8,,,,,
2019,11,8,240101,3,1,23,4,6,
2019,11,37,240101,1,1,61,4,8,
2019,11,37,240101,2,2,65,4,6,
2019,11,37,240101,3,2,26,4,11,
2019,11,37,240101,4,1,26,4,11,
2019,11,37,240101,5,1,5,4,2,2
2019,11,69,240101,1,1,23,4,6,
2019,11,69,240101,3,1,3,4,1,1
2019,11,97,240101,1,1,41,4,5,
2019,11,97,240101,2,2,36,4,9,
2019,11,97,240101,3,2,16,4,5,1
2019,11,97,240101,3,1,11,4,3,1
2019,11,97,240101,3,1,5,4,2,1
2019,11,128,240101,1,1,28,4,5,
2019,11,128,240101,2,2,22,4,5,
2019,11,128,240101,3,1,5,4,2,1
2019,11,128,240101,3,1,2,,,
2019,11,128,240101,6,1,54,4,3,
2019,11,161,240101,1,1,50,4,5,
2019,11,161,240101,2,2,40,4,5,
2019,11,161,240101,3,1,21,4,8,1
2019,11,161,240101,3,1,19,4,8,1
2019,11,161,240101,3,2,2,,,
2019,8,11,240101,1,1,43,,6,
2019,8,11,240101,3,1,21,,9,
2019,8,11,240101,4,2,21,,9,
2019,8,11,240101,5,1,,,,
2019,8,44,240101,1,1,43,,9,
2019,8,44,240101,2,2,32,,6,
2019,8,44,240101,3,1,13,,5,1
2019,8,44,240101,3,2,8,,3,1
2019,8,57,240101,1,1,35,,6,
2019,8,57,240101,2,2,30,,4,
2019,8,57,240101,3,1,12,,3,1
2019,8,57,240101,3,1,9,,3,1
2019,8,57,240101,3,2,6,,2,1
2019,8,72,240101,1,1,47,,4,
2019,8,72,240101,2,2,38,,5,
2019,8,72,240101,3,1,16,,5,1
2019,8,72,240101,3,2,22,,9,
2019,8,72,240101,4,1,29,,6,
2019,8,105,240101,1,1,39,,11,
2019,8,105,240101,2,2,37,,6,
2019,8,105,240101,3,1,8,,3,1
2019,8,105,240101,3,2,2,,,
2019,8,132,240101,1,1,55,,4,
2019,8,132,240101,2,2,53,,3,
2019,9,43,240101,1,1,25,4,5,
2019,9,43,240101,2,2,22,4,4,
2019,9,43,240101,3,1,5,4,2,2
2019,9,43,240101,3,1,3,4,1,2
2019,9,61,240101,1,1,56,4,4,
2019,9,61,240101,2,2,44,4,1,
2019,9,61,240101,3,2,20,4,10,2
2019,9,61,240101,3,2,13,4,5,1
2019,9,132,240101,1,1,27,4,6,
2019,9,132,240101,2,2,24,4,6,
2019,9,132,240101,3,2,8,4,3,1
2019,9,150,240101,1,1,54,4,4,
2019,9,150,240101,2,2,54,4,4,
2019,9,187,240101,1,2,40,4,9,
2019,9,187,240101,3,1,12,4,4,2
2019,9,187,240101,3,1,6,4,2,1
2019,9,204,240101,1,1,54,4,5,
2019,9,204,240101,2,2,38,4,5,
2019,9,204,240101,3,1,15,4,5,1
2020,2,7,240101,1,2,33,4,11,
2020,2,7,240101,3,2,3,4,1,2
2020,2,57,240101,1,2,31,4,5,
2020,2,57,240101,3,1,12,4,4,1
2020,2,57,240101,3,1,10,4,3,1
2020,2,57,240101,3,2,7,4,3,1
2020,2,57,240101,6,,,,,
2020,2,72,240101,1,2,45,4,6,
2020,2,72,240101,2,1,56,4,9,
2020,2,72,240101,3,2,11,4,3,1
2020,2,72,240101,3,2,11,4,3,1
2020,2,72,240101,6,2,83,4,3,
2020,2,88,240101,1,1,42,4,11,
2020,2,88,240101,2,2,44,4,12,
2020,2,88,240101,3,2,12,4,5,1
2020,2,88,240101,3,2,8,4,3,1
2020,2,120,240101,1,2,80,4,3,
2020,2,134,240101,1,1,56,4,9,
2020,2,134,240101,2,2,44,4,6,
2020,2,134,240101,3,1,21,4,9,
2019,6,17,240101,1,2,75,,10,
2019,6,18,240101,1,1,45,,12,
2019,6,18,240101,2,2,44,,11,
2019,6,18,240101,3,1,14,,5,2
2019,6,18,240101,3,1,6,,2,2
2019,6,35,240101,1,1,57,,9,
2019,6,35,240101,2,2,56,,9,
2019,6,35,240101,3,1,21,,10,1
2019,6,35,240101,3,2,18,,10,1
2019,6,79,240101,1,1,61,,5,
2019,6,89,240101,1,1,44,,11,
2019,6,89,240101,2,2,45,,11,
2019,6,89,240101,3,1,14,,5,2
2019,6,89,240101,6,2,81,,4,
2019,6,89,240101,11,,,,,
2019,6,89,240101,11,,,,,
2019,6,107,240101,1,1,31,,11,
2019,6,107,240101,2,2,38,,8,
2019,6,107,240101,3,1,18,,6,1
2019,6,107,240101,3,2,6,,2,1
2019,11,10,240101,1,1,49,4,11,
2019,11,10,240101,2,2,46,4,12,
2019,11,10,240101,3,2,20,4,10,2
2019,11,10,240101,3,2,13,4,5,2
2019,11,10,240101,3,1,12,4,3,2
2019,11,10,240101,6,2,86,4,4,
2019,11,10,240101,6,1,74,4,9,
2019,11,26,240101,1,1,51,4,8,
2019,11,26,240101,2,2,47,4,5,
2019,11,26,240101,3,1,17,4,6,1
2019,11,26,240101,3,2,15,4,5,1
2019,11,26,240101,3,2,11,4,3,1
2019,11,26,240101,3,2,8,4,3,1
2019,11,72,240101,1,1,62,4,6,
2019,11,72,240101,2,2,60,4,6,
2019,11,72,240101,3,,,,,
2019,11,72,240101,4,,,,,
2019,11,72,240101,5,,,,,
2019,11,104,240101,1,1,68,4,9,
2019,11,104,240101,2,2,66,4,5,
2019,11,167,240101,1,1,86,4,3,
2019,12,6,240101,1,1,56,4,6,
2019,12,6,240101,2,2,48,4,6,
2019,12,6,240101,3,1,17,4,6,
2019,12,6,240101,3,2,28,4,9,
2019,12,6,240101,5,1,7,4,3,1
2019,12,19,240101,1,1,44,4,9,
2019,12,19,240101,2,2,47,4,6,
2019,12,19,240101,3,1,17,4,6,1
2019,12,19,240101,3,1,10,4,3,1
2019,12,32,240101,1,1,38,4,9,
2019,12,32,240101,2,2,38,4,11,
2019,12,32,240101,3,1,9,4,3,1
2019,12,32,240101,3,2,4,4,1,
2019,12,58,240101,1,1,22,4,8,
2019,12,58,240101,2,2,31,4,11,
2019,12,58,240101,3,1,6,4,2,
2019,12,58,240101,3,1,2,,,
2019,12,84,240101,1,2,72,7,4,
2019,12,135,240101,1,1,30,4,8,
2019,12,135,240101,2,2,40,4,6,
2019,12,135,240101,3,2,2,,,
2019,8,56,240101,1,1,40,,6,
2019,8,56,240101,2,2,38,,11,
2019,8,56,240101,3,2,14,,5,2
2019,8,56,240101,3,2,10,,3,2
2019,8,56,240101,3,2,1,,,
2019,8,79,240101,1,1,58,,6,
2019,8,79,240101,2,2,56,,8,
2019,8,79,240101,3,2,26,,10,2
2019,8,79,240101,3,1,20,,10,2
2019,8,98,240101,1,1,48,,8,
2019,8,98,240101,2,2,48,,6,
2019,8,98,240101,3,1,15,,5,1
2019,8,98,240101,3,2,13,,5,1
2019,8,98,240101,6,2,83,,3,
2019,8,222,240101,1,2,52,,11,
2019,7,10,240101,1,2,40,,6,
2019,7,10,240101,3,2,15,,5,1
2019,7,10,240101,3,1,7,,3,1
2019,7,33,240101,1,1,44,,9,2
2019,7,33,240101,2,2,43,,11,
2019,7,33,240101,3,2,10,,3,2
2019,7,33,240101,3,2,5,,2,2
2019,7,33,240101,3,1,2,,,
2019,7,44,240101,1,2,58,,5,
2019,7,44,240101,3,2,21,,8,1
2019,7,55,240101,1,2,40,,9,
2019,7,55,240101,2,1,40,,10,
2019,7,55,240101,3,2,18,,10,2
2019,7,55,240101,3,2,12,,3,1
2019,7,55,240101,3,2,11,,3,1
2019,7,55,240101,3,1,2,,,
2019,7,91,240101,1,2,49,,9,
2019,7,91,240101,3,1,26,,11,
2019,7,91,240101,3,1,18,,10,2
2019,7,91,240101,3,2,15,,5,1
2019,7,138,240101,1,1,38,,6,
2019,7,138,240101,2,2,38,,6,
2019,7,138,240101,3,2,20,,8,1
2019,7,138,240101,4,1,22,,5,
2019,7,138,240101,5,2,4,,1,1
2019,7,138,240101,5,2,2,,,
2019,10,10,240101,1,2,62,4,3,
2019,10,10,240101,3,1,19,4,6,
2019,10,10,240101,3,1,17,4,5,
2019,10,39,240101,1,2,90,4,3,
2019,10,39,240101,3,,,,,
2019,10,68,240101,1,2,57,4,5,
2019,10,68,240101,2,1,59,4,4,
2019,10,68,240101,3,1,30,4,6,
2019,10,68,240101,4,2,31,4,5,
2019,10,68,240101,5,2,10,4,3,1
2019,10,68,240101,5,2,3,4,1,1
2019,10,68,240101,5,2,2,,,
2019,10,99,240101,1,2,52,4,5,
2019,10,99,240101,3,2,29,4,9,
2019,10,99,240101,3,1,14,4,5,1
2019,10,99,240101,3,1,30,4,9,
2019,10,99,240101,4,2,25,4,8,
2019,10,99,240101,5,1,4,4,1,1
2019,10,99,240101,5,1,,,,
2019,10,127,240101,1,1,55,4,6,
2019,10,127,240101,2,2,27,4,5,
2019,10,127,240101,6,2,57,4,5,
2019,10,127,240101,8,1,40,4,6,
2019,10,127,240101,1,2,36,4,6,
2019,10,127,240101,3,1,12,4,4,1
2019,10,127,240101,3,1,10,4,3,1
2019,10,127,240101,3,1,8,4,3,1
2019,10,127,240101,3,1,2,,,
2019,10,156,240101,1,2,50,4,9,
2019,8,15,240101,1,1,25,,10,
2019,8,15,240101,2,2,21,,10,
2019,8,15,240101,3,2,3,,1,
2019,8,39,240101,1,1,60,,6,
2019,8,68,240101,1,1,68,,6,
2019,8,68,240101,2,2,53,,6,
2019,8,79,240101,1,2,48,,6,
2019,8,91,240101,1,1,55,,9,2
2019,8,91,240101,2,2,54,,9,2
2019,8,91,240101,3,2,27,,11,2
2019,8,91,240101,3,1,21,,10,2
2019,8,105,240101,1,1,21,,9,
2019,8,105,240101,2,2,21,,9,
2019,8,105,240101,3,2,2,,,
2019,8,105,240101,3,1,1,,,
2020,2,43,240101,1,1,74,4,4,
2020,2,43,240101,2,2,79,4,1,
2020,2,61,240101,1,1,54,4,9,
2020,2,61,240101,2,2,55,4,9,
2020,2,61,240101,3,1,19,4,8,
2020,2,61,240101,11,1,88,4,6,
2020,2,79,240101,1,1,35,4,9,
2020,2,79,240101,2,2,29,4,6,
2020,2,79,240101,3,2,10,4,3,2
2020,2,79,240101,3,1,6,4,2,2
2020,2,79,240101,3,1,3,4,1,
2020,2,131,240101,1,2,44,4,12,
2020,2,131,240101,3,2,7,4,3,2
2020,2,131,240101,3,2,6,4,2,2
2020,2,151,240101,1,2,35,4,6,
2020,2,151,240101,3,2,11,4,3,1
2020,2,151,240101,3,2,9,4,3,2
2020,2,151,240101,3,1,7,4,3,2
2020,2,151,240101,3,2,17,4,5,
2020,2,151,240101,5,2,2,,,
2020,2,186,240101,1,1,46,4,5,
2020,2,186,240101,2,2,43,4,5,
2020,2,186,240101,3,1,26,4,6,
2020,2,186,240101,3,2,16,4,5,1
2020,2,186,240101,3,1,11,4,4,
2020,2,186,240101,3,1,8,4,3,1
2019,12,9,240101,1,1,51,4,6,
2019,12,9,240101,2,2,41,4,6,
2019,12,9,240101,3,2,2,,,
2019,12,44,240101,1,1,53,4,6,
2019,12,44,240101,2,2,65,4,6,
2019,12,44,240101,3,1,28,4,5,
2019,12,44,240101,4,2,25,4,6,
